384,"[-0.8514051923571245, -39747.0, 46684.0, 0.06122076270707505, -0.6645644819970657, -30404.037711999998, 45750.32, 0.3404359940611965]"
385,"[-0.8247035255480321, -37553.69973935519, 45536.0, 0.12676772959268048, -0.6373301281102368, -28441.035419355187, 44625.28, 0.39910048637039325]"
386,"[-0.7708148294351788, -23432.0, 30399.0, 0.5487959405918656, -0.5619130912603866, -16739.96414, 29791.019999999997, 0.7487880076988774]"
387,"[-0.761579794079794, -9467.96, 12432.0, 0.9661124767236665, -0.5814557940797942, -7228.658432, 12431.999999999998, 1.0330341966351153]"
388,"[-0.3849186791522918, -9372.0, 24348.0, 0.9689802495750195, -0.1716652907836372, -4012.5182399999994, 23374.08, 1.1291488228206397]"
389,"[-0.8008405639913232, -11814.0, 14752.0, 0.8960008695937349, -0.8008405639913232, -11814.0, 14752.0, 0.8960008695937349]"
390,"[-0.895988217141254, -25550.0, 28516.0, 0.48549932847050575, -0.895988217141254, -25550.0, 28516.0, 0.48549932847050575]"
391,"[-0.915362285844385, -32164.0, 35138.0, 0.28783936974969637, -0.915362285844385, -32164.0, 35138.0, 0.28783936974969637]"
392,"[-0.7211070239971974, -20584.0, 28545.0, 0.6339086654840436, -0.5112112489767321, -14300.6746, 27974.1, 0.8216863853499966]"
393,"[-0.7706167819785553, -23501.5, 30497.0, 0.5467189271157398, -0.5525799812276618, -16177.950420000001, 29277.12, 0.7655838360471884]"
394,"[-0.7542224810716366, -33670.0, 44642.0, 0.2428324302526388, -0.6023505229039527, -24738.921479999997, 41070.64, 0.5097384797832568]"
395,"[-0.6881607400288323, -28641.25, 41620.0, 0.3931170564118874, -0.4875424375300336, -19479.8556, 39955.2, 0.6669061158205741]"
396,"[-0.32080035622457925, -8489.98142748349, 26465.0, 0.9953394504571788, -0.1341115069161992, -3194.3349274834904, 23818.5, 1.1536003014686693]"
397,"[-0.7893535405831549, -33542.0, 42493.0, 0.24665772125902882, -0.6055888729608031, -24189.2907, 39943.42, 0.5261642429048906]"
398,"[-0.7643230046631074, -22619.375, 29594.0, 0.5730813085923945, -0.5757051067990892, -16696.668592, 29002.120000000003, 0.7500818988737299]"
399,"[-0.6950292041859333, -22847.0, 32872.0, 0.5662787158945075, -0.525437963455034, -16926.7528, 32214.559999999998, 0.7432058125333022]"
400,"[-0.6598591179098986, -25105.0, 38046.0, 0.4987981917349086, -0.5099419570509169, -19013.226664, 37285.08, 0.6808513616971533]"
401,"[-0.49151447131245113, -14452.0, 29403.0, 0.8171640127589156, -0.288738799268565, -7980.3997, 27638.820000000003, 1.0105683442006417]"
402,"[-0.6376897637795276, -12147.99, 19050.0, 0.8860195497247959, -0.4141143372703412, -7573.322999999999, 18288.0, 1.0227338663836179]"
403,"[-0.6959563949803524, -27452.0, 39445.0, 0.42865789492242906, -0.5407459033867641, -18770.1555, 34711.6, 0.6881155643343562]"
404,"[-0.9675014663573637, -29115.989128558504, 30094.0, 0.3789294367333227, -0.7873694663573638, -23695.096720558504, 30093.999999999996, 0.540933272474966]"
405,"[-0.7708970291318142, -26727.0, 34670.0, 0.45032458226331, -0.5824132950324635, -19788.42356, 33976.6, 0.6576845358030108]"
406,"[-0.8603395558523593, -18258.986393854622, 21223.0, 0.7033918970256244, -0.8603395558523593, -18258.986393854622, 21223.0, 0.7033918970256244]"
407,"[-0.46687280099587786, -12233.934877295984, 26204.0, 0.8834510796766268, -0.25176816428150806, -6465.386317295984, 25679.92, 1.0558446494148466]"
408,"[-0.3492042786329246, -8031.0, 22998.0, 1.0090561498841524, -0.1521268149315557, -3428.6402399999997, 22538.04, 1.1465980670568034]"
409,"[-0.6239017477562588, -13208.0, 21170.0, 0.8543410597272686, -0.412001783424754, -8547.6362, 20746.6, 0.9936164326229375]"
410,"[-1.0048868312757202, -15628.0, 15552.0, 0.7820191516377072, -1.0048868312757202, -15628.0, 15552.0, 0.7820191516377072]"
411,"[-0.42875271194072617, -10474.0, 24429.0, 0.9360468848168805, -0.21287011422523083, -5096.19994, 23940.42, 1.096762902033144]"
412,"[-0.7153490028490028, -20087.0, 28080.0, 0.6487615532197923, -0.525731635560207, -14467.29344, 27518.399999999998, 0.8167069669894721]"
413,"[-0.855609662026833, -17575.933677355202, 20542.0, 0.7238049861921518, -0.855609662026833, -17575.933677355202, 20542.0, 0.7238049861921518]"
414,"[-0.6700396875874526, -26337.25, 39307.0, 0.46197229452690775, -0.511295099531196, -17685.7793, 34590.16, 0.7205222403140702]"
415,"[-0.8121965521285329, -34628.0, 42635.0, 0.21420251787668848, -0.6167464084672217, -25243.1838, 40929.6, 0.49466855698983986]"
416,"[-0.9722042278814813, -34018.39813780091, 34991.0, 0.23242052194660082, -0.9722042278814813, -34018.39813780091, 34991.0, 0.23242052194660082]"
417,"[-0.3050013372559508, -5702.0, 18695.0, 1.0786585151488584, -0.1070095278121947, -1960.53226, 18321.1, 1.190472600277924]"
418,"[-0.9371838381251201, -29272.0, 31234.0, 0.37426703842532094, -0.75708383812512, -23646.756599999997, 31233.999999999996, 0.5423779211344993]"
419,"[-0.8113537352767171, -30171.0, 37186.0, 0.3474003461226285, -0.6032793217109357, -21984.873959999997, 36442.28, 0.5920434267319032]"
420,"[-0.8413778209696577, -15584.0, 18522.0, 0.7833340954211538, -0.8413778209696577, -15584.0, 18522.0, 0.7833340954211538]"
421,"[-0.9061446883562723, -28771.0, 31751.0, 0.38923946650501934, -0.7060326883562722, -22417.243887999997, 31750.999999999996, 0.5791220142552478]"
422,"[-0.7836605739729421, -25121.807019850603, 32057.0, 0.498295912501481, -0.5750209938499409, -18064.779039850604, 31415.86, 0.7091958004994242]"
423,"[-0.6765774067649609, -24963.0, 36896.0, 0.5030418739451225, -0.5588306320468343, -19793.8704, 35420.16, 0.657521756521251]"
424,"[-0.8887785501489573, -16110.0, 18126.0, 0.7676145401917698, -0.8887785501489573, -16110.0, 18126.0, 0.7676145401917698]"
425,"[-0.5657894736842105, -11739.0, 20748.0, 0.8982422510427915, -0.3251590145576707, -6341.61528, 19503.120000000003, 1.0595435575071894]"
426,"[-0.7555704178253371, -21465.0, 28409.0, 0.6075799047291248, -0.5667738957401399, -15779.450012000001, 27840.82, 0.7774930550062911]"
427,"[-0.7358419425382701, -19516.0, 26522.0, 0.6658259373186104, -0.5466427985084389, -14208.099096000002, 25991.56, 0.8244530122473654]"
428,"[-0.5075158227848101, -10264.0, 20224.0, 0.9423227528742391, -0.28446364126043633, -5407.81312, 19010.559999999998, 1.0874503153540298]"
429,"[-0.9008025040791182, -27052.0, 30031.0, 0.44061192931739784, -0.9008025040791182, -27052.0, 30031.0, 0.44061192931739784]"
430,"[-0.5443162847169525, -14346.0, 26356.0, 0.8203318318735823, -0.3537398659499447, -8017.9244, 22666.160000000003, 1.0094469153144898]"
431,"[-0.7502616242505556, -17894.49, 23851.0, 0.714284903098075, -0.5613567594393423, -13121.141667999998, 23373.980000000003, 0.8569368284478127]"
432,"[-0.772593480038118, -23713.984276289993, 30694.0, 0.5403688162478382, -0.5637280408552224, -16957.007116289995, 30080.120000000003, 0.7423016596894849]"
433,"[-1.0022358055767844, -18374.991259444763, 18334.0, 0.6999250816425038, -1.0022358055767844, -18374.991259444763, 18334.0, 0.6999250816425038]"
434,"[-0.5938632944716059, -18948.99, 31908.0, 0.6827710799243385, -0.4425992800730672, -13840.008672, 31269.84, 0.8354534262197522]"
435,"[-0.6070223248774816, -12290.98803411925, 20248.0, 0.8817460411791098, -0.38216908841404335, -7428.633314119248, 19438.08, 1.027057930087657]"
436,"[-0.7049012821780547, -21386.0, 30339.0, 0.6099408265221311, -0.5049805022688069, -14707.77932, 29125.440000000002, 0.8095200257869112]"
437,"[-0.8592661072393685, -12083.0, 14062.0, 0.8879617814631183, -0.8592661072393685, -12083.0, 14062.0, 0.8879617814631183]"
438,"[-0.6010137388288649, -22529.0, 37485.0, 0.5757821732385078, -0.4895043474754243, -15780.2006, 32237.1, 0.77747062361937]"
439,"[-0.9027313814108863, -27564.0, 30534.0, 0.42531076529183776, -0.9027313814108863, -27564.0, 30534.0, 0.42531076529183776]"
440,"[-0.5592192487110238, -22777.0, 40730.0, 0.5683706719136271, -0.3943479636174695, -13813.141599999999, 35027.8, 0.8362563509767025]"
441,"[-0.9167082224129467, -21209.878141968347, 23137.0, 0.6152042433936716, -0.9167082224129467, -21209.878141968347, 23137.0, 0.6152042433936716]"
442,"[-0.30083406649589933, -7738.95636060701, 25725.0, 1.0177838991594916, -0.06322298593322845, -1561.3548606070096, 24696.0, 1.2024020511830191]"
443,"[-0.9027248754761207, -27729.0, 30717.0, 0.4203797261039131, -0.9027248754761207, -27729.0, 30717.0, 0.4203797261039131]"
444,"[-0.8668292652005212, -25952.001370838403, 29939.0, 0.47348548293593856, -0.6667012652005212, -19960.369178838402, 29938.999999999996, 0.6525459261988645]"
445,"[-0.9341614493139736, -28051.0, 30028.0, 0.4107567284159632, -0.8541174493139737, -25647.438768, 30027.999999999996, 0.4825873625103173]"
446,"[-0.874383540128789, -27836.0, 31835.0, 0.417182021903259, -0.6880893266620296, -21467.217239999998, 31198.3, 0.6075136423210701]"
447,"[-0.8257678078571848, -14062.0, 17029.0, 0.8288191962940101, -0.8257678078571848, -14062.0, 17029.0, 0.8288191962940101]"
448,"[-0.8399467376830893, -31540.0, 37550.0, 0.3064876634058477, -0.6457195184198846, -23276.8972, 36048.0, 0.5534312011067556]"
449,"[-0.8971610734811166, -17483.875, 19488.0, 0.7265561676808003, -0.8971610734811166, -17483.875, 19488.0, 0.7265561676808003]"
450,"[-0.7435453904798514, -34818.0, 46827.0, 0.20852435153907828, -0.6038282116442792, -25447.9173, 42144.3, 0.48855007873783396]"
451,"[-0.9073626849959749, -29306.0, 32298.0, 0.3732509455017486, -0.727234684995975, -23488.225855999997, 32297.999999999996, 0.5471156260505893]"
452,"[-0.62578969380792, -28429.0, 45429.0, 0.3994601659127177, -0.4343445855182858, -19337.203372, 44520.42, 0.6711692899206515]"
453,"[-0.9516608570842732, -18565.0, 19508.0, 0.6942466540926487, -0.9516608570842732, -18565.0, 19508.0, 0.6942466540926487]"
454,"[-0.4222397859922179, -13890.0, 32896.0, 0.8339594310838467, -0.25245430226388393, -7308.168319999999, 28948.480000000003, 1.0306580367953853]"
455,"[-0.82978859024753, -39054.0, 47065.0, 0.08193112729635853, -0.6425189696403368, -29635.3522, 46123.7, 0.36340822668460193]"
456,"[-0.6711509398318694, -14210.95, 21174.0, 0.8243678127361836, -0.4806315712570095, -9973.355032000001, 20750.52, 0.9510087027347306]"
457,"[-0.8232271057631412, -32496.89, 39475.0, 0.2778909234753435, -0.6358113324113686, -24596.6793, 38685.5, 0.5139893995635951]"
458,"[-0.8559760810909356, -23476.0, 27426.0, 0.5474809968084191, -0.8559760810909356, -23476.0, 27426.0, 0.5474809968084191]"
459,"[-0.5555257750379702, -6218.0, 11193.0, 1.0632378107793485, -0.3553857750379702, -3977.8329799999997, 11192.999999999998, 1.1301853947982357]"
460,"[-0.5865767252256624, -24174.0, 41212.0, 0.5266212067891984, -0.42941858358406937, -15927.4788, 37090.8, 0.7730692019482972]"
461,"[-0.8175354516806723, -31131.75, 38080.0, 0.31868824976021276, -0.630003522123135, -23510.72344, 37318.4, 0.5464432838182399]"
462,"[-0.538024701008364, -6882.95, 12793.0, 1.0433657228520123, -0.2644052233426266, -3044.28242, 11513.7, 1.1580846335574415]"
463,"[-0.6763650512299512, -31290.0, 46262.0, 0.31395893490270327, -0.5670536324166084, -22035.749519999998, 38860.08, 0.590523006246645]"
464,"[-0.8825279261777562, -14537.0, 16472.0, 0.8146237804499847, -0.7424159261777563, -12229.075136, 16471.999999999996, 0.883596313463134]"
465,"[-0.5187386004912216, -7518.5972755197645, 14494.0, 1.0243693493654336, -0.29020687551168906, -4038.008115519764, 13914.24, 1.1283870556989228]"
466,"[-0.7598749575439518, -25301.556461340966, 33297.0, 0.4929240849863504, -0.5711662832081141, -18637.761257340964, 32631.059999999998, 0.692072177660461]"
467,"[-0.9705403987408184, -32372.375, 33355.0, 0.2816120649570673, -0.9705403987408184, -32372.375, 33355.0, 0.2816120649570673]"
468,"[-0.931433659839715, -26150.0, 28075.0, 0.4675682768780525, -0.931433659839715, -26150.0, 28075.0, 0.4675682768780525]"
469,"[-0.9406340405014465, -31214.0, 33184.0, 0.3162302014377473, -0.9406340405014465, -31214.0, 33184.0, 0.3162302014377473]"
470,"[-0.6424099283166703, -21426.940749074223, 33354.0, 0.6087173087156585, -0.4717203350170106, -15419.084853074224, 32686.92, 0.788262598767659]"
471,"[-0.7775303415184872, -13773.95, 17715.0, 0.8374275953126871, -0.7775303415184872, -13773.95, 17715.0, 0.8374275953126871]"
472,"[-0.6145251396648045, -11110.0, 18079.0, 0.91703997012888, -0.3770054677285154, -6406.92894, 16994.26, 1.0575916531619363]"
473,"[-0.6136037370399909, -26928.0, 43885.0, 0.4443176799798382, -0.45944859671110094, -18146.6115, 39496.5, 0.7067502303912973]"
474,"[-0.8288303931101542, -23867.0, 28796.0, 0.535795928187337, -0.6415289725613819, -18103.998928, 28220.08, 0.7080237107696624]"
475,"[-0.5428898426323319, -9487.0, 17475.0, 0.965543464686466, -0.3497529006452366, -5989.6933, 17125.5, 1.0700607761403533]"
476,"[-0.9000687150289585, -27507.0, 30561.0, 0.4270142151931208, -0.6999287150289586, -21390.52146, 30560.999999999996, 0.6098057023012424]"
477,"[-0.8571551476914253, -29889.0, 34870.0, 0.3558279403710815, -0.6705093343790054, -22913.04728, 34172.6, 0.5643048872524722]"
478,"[-0.8702855401758509, -19993.94, 22974.0, 0.6515426593217819, -0.8702855401758509, -19993.94, 22974.0, 0.6515426593217819]"
479,"[-0.8892796369824163, -23517.0, 26445.0, 0.5462557082829348, -0.8493276369824164, -22460.46936, 26444.999999999996, 0.5778302173076808]"
480,"[-0.8362191524282248, -25307.336429087794, 30264.0, 0.4927513501532319, -0.6491460739063518, -19252.841645087796, 29658.72, 0.6736904473834701]"
481,"[-0.9607422680412371, -23298.0, 24250.0, 0.5528005421141802, -0.9607422680412371, -23298.0, 24250.0, 0.5528005421141802]"
482,"[-0.7984905625511136, -31589.883635647155, 39562.0, 0.3049968866651673, -0.6105699617868506, -23672.261451647155, 38770.759999999995, 0.5416157064499276]"
483,"[-0.4627216668950411, -10284.914490076078, 22227.0, 0.9416977215399324, -0.2757064396534558, -5392.751790076079, 19559.76, 1.087900424493891]"
484,"[-0.7931164214732362, -30567.5, 38541.0, 0.33555090952861566, -0.6050861443604453, -22854.212588000002, 37770.18, 0.5660631670819356]"
485,"[-0.8973859990532793, -17062.0, 19013.0, 0.739163938331744, -0.8973859990532793, -17062.0, 19013.0, 0.739163938331744]"
486,"[-0.6720976450038403, -28584.98493965833, 42531.0, 0.39479854257828567, -0.491664213545667, -20074.53183965833, 40829.76, 0.649134165263708]"
487,"[-0.6935441807534555, -29253.0, 42179.0, 0.37483485505908193, -0.5607547508561994, -20813.825679999998, 37117.52, 0.6270403052751259]"
488,"[-0.6430556015224226, -23315.91, 36258.0, 0.5522653002241454, -0.4927955117575742, -17510.424072, 35532.84, 0.7257627463811941]"
489,"[-0.822278336089556, -32319.65, 39305.0, 0.2831877561157541, -0.634859526621996, -24454.090620000003, 38518.9, 0.5182506745262281]"
490,"[-0.8043507184672698, -12091.0, 15032.0, 0.887722700775219, -0.66423471846727, -9984.776288000001, 15031.999999999998, 0.9506673775170862]"
491,"[-0.797244982178545, -23337.75236331255, 29273.0, 0.5516125393183814, -0.6297152879372909, -18064.98251131255, 28687.54, 0.709189719737288]"
492,"[-0.7089632619319701, -29158.95, 41129.0, 0.377645547396199, -0.5192155733999695, -20927.720972, 40306.42, 0.6236365346801434]"
493,"[-0.5556563821108061, -14983.83, 26966.0, 0.8012702274782249, -0.3813140705804616, -9048.6134, 23730.08, 0.9786446859231995]"
494,"[-0.7799450141179968, -20993.0, 26916.0, 0.621685665315188, -0.5622968897062466, -14529.391759999999, 25839.36, 0.8148511533565976]"
495,"[-0.7151447435246318, -35203.0, 49225.0, 0.1970185934339208, -0.5989357482844556, -25355.0465, 42333.5, 0.49132553058155465]"
496,"[-0.6159268524793503, -30387.983120773708, 49337.0, 0.34091578690048707, -0.4651376045707657, -22489.524116773708, 48350.259999999995, 0.576961913403155]"
497,"[-0.7683627350925791, -26351.0, 34295.0, 0.4615613745945807, -0.5798272807067134, -19487.47306, 33609.1, 0.6666784673734684]"
498,"[-0.8941193151607529, -25224.0, 28211.0, 0.49524186650240537, -0.693979315160753, -19577.850459999998, 28210.999999999996, 0.6639775310031488]"
499,"[-0.9265263209369422, -37894.0, 40899.0, 0.11659782704176809, -0.7412962458540228, -29711.909656, 40081.02, 0.3611203005290637]"
500,"[-0.7878532264867145, -29888.0, 37936.0, 0.35585782545706895, -0.5997155372313413, -22295.792448, 37177.28, 0.582751600982944]"
501,"[-0.807059147938784, -29268.0, 36265.0, 0.3743865787692706, -0.6193134162640653, -22010.21302, 35539.7, 0.5912861667449628]"
502,"[-0.7777280232851026, -27789.0, 35731.0, 0.4185866209446678, -0.6098000237603087, -21352.989356000002, 35016.380000000005, 0.6109273524565713]"
503,"[-1.0012269099445799, -17085.937218204257, 17065.0, 0.7384485725074101, -1.0012269099445799, -17085.937218204257, 17065.0, 0.7384485725074101]"
504,"[-0.5515454705737909, -11055.728957651638, 20045.0, 0.9186618648960878, -0.3243806985143654, -6242.1226576516365, 19243.2, 1.0625169030811843]"
505,"[-0.8043712590413643, -28724.90203162616, 35711.0, 0.39061710825371704, -0.6369869990218003, -22292.493867626163, 34996.78, 0.5828501793410525]"
506,"[-0.7669644164592181, -26188.0, 34145.0, 0.4664326436105305, -0.5579840984277735, -18671.3197, 33462.1, 0.6910692807159918]"
507,"[-0.6189186373580581, -17823.0, 28797.0, 0.7164213878953158, -0.4431984859533979, -11486.508119999999, 25917.3, 0.9057879925877175]"
508,"[-0.8763140655707022, -28092.0, 32057.0, 0.4095314398904789, -0.6900592505823492, -21678.804808, 31415.86, 0.6011903296575205]"
509,"[-0.7504923366726604, -8765.0, 11679.0, 0.9871204967693847, -0.7504923366726604, -8765.0, 11679.0, 0.9871204967693847]"
510,"[-0.6839272236126008, -17216.5, 25173.0, 0.7345466925466874, -0.4732522689924498, -11674.915780000001, 24669.54, 0.9001574134679283]"
511,"[-0.46000915027242856, -11060.0, 24043.0, 0.9185342244282512, -0.2887879447471428, -6248.9956999999995, 21638.7, 1.0623115016196083]"
512,"[-0.5951638464291191, -11642.0, 19561.0, 0.9011411043835715, -0.38269780247869306, -7336.23268, 19169.78, 1.0298193309836032]"
513,"[-0.7433113609926328, -23004.0, 30948.0, 0.5615867573944823, -0.5542646540741151, -16810.314864, 30329.04, 0.7466855702628601]"
514,"[-0.7327450783782881, -21923.0, 29919.0, 0.5938925353468855, -0.5434827330390695, -15935.250692000001, 29320.620000000003, 0.7728369382875923]"
515,"[-0.9098970944309928, -30063.0, 33040.0, 0.35062793540927006, -0.9098970944309928, -30063.0, 33040.0, 0.35062793540927006]"
516,"[-0.8265382219453591, -9287.81, 11237.0, 0.9714962749643007, -0.7465102219453591, -8388.535364, 11236.999999999998, 0.9983711747874682]"
517,"[-0.5381307732148067, -6892.91707410846, 12809.0, 1.043067855985238, -0.2957348651221348, -3560.78381410846, 12040.460000000001, 1.142648944981887]"
518,"[-0.47225513915578643, -18757.974127267837, 39720.0, 0.6884796057059017, -0.3389746317916188, -13194.790927267837, 38925.6, 0.8547358140016834]"
519,"[-0.7682914722525563, -23217.0, 30219.0, 0.5552212340791614, -0.550157783596413, -15960.209340000001, 29010.239999999998, 0.7720910469459825]"
520,"[-0.8559069429298437, -11773.0, 13755.0, 0.8972261581192192, -0.6957829429298438, -9570.49438, 13754.999999999998, 0.9630482279606994]"
521,"[-0.8952363781214496, -25277.894372637253, 28236.0, 0.4936312285419029, -0.8952363781214496, -25277.894372637253, 28236.0, 0.4936312285419029]"
522,"[-0.725925519361124, -26452.0, 36439.0, 0.4585429809098511, -0.5594101269799191, -19161.28488, 34252.66, 0.6764266291808491]"
523,"[-0.8800597883170397, -21785.0, 24754.0, 0.5980166772131498, -0.8800597883170397, -21785.0, 24754.0, 0.5980166772131498]"
524,"[-0.623808926780341, -9951.0, 15952.0, 0.9516767847883022, -0.3996551320628553, -6120.28672, 15313.919999999998, 1.0661579805542618]"
525,"[-0.6347266881028939, -13818.0, 21770.0, 0.8361111572749411, -0.44346396745193256, -9461.12636, 21334.6, 0.9663167006426735]"
526,"[-0.3565968430457659, -7184.0, 20146.0, 1.034368817715499, -0.1354614454020534, -2346.9454, 17325.559999999998, 1.1789246103623543]"
527,"[-0.8021334656412801, -32334.0, 40310.0, 0.28275890513183466, -0.614299454736, -24267.1628, 39503.8, 0.5238370285003695]"
528,"[-0.8163195359873451, -30963.0, 37930.0, 0.3237313580205903, -0.6083464652932093, -22613.0898, 37171.4, 0.5732691423348426]"
529,"[-0.7792911744266852, -28035.0, 35975.0, 0.411234889791762, -0.5909787494149848, -20835.2513, 35255.5, 0.626399998779092]"
530,"[-0.8090504024530472, -33773.0, 41744.0, 0.2397542663959343, -0.6134900025552574, -24585.1456, 40074.24, 0.5143340851798482]"
531,"[-0.7235971688948513, -31284.0, 43234.0, 0.3141382454186278, -0.5341481315253584, -22631.493112, 42369.32, 0.5727191577732692]"
532,"[-0.7332359386413441, -30114.0, 41070.0, 0.34910379602391156, -0.5701954873792712, -21076.1358, 36963.0, 0.6192011447835549]"
533,"[-0.6775286720194021, -25170.86769419281, 37151.0, 0.49682973003016323, -0.46672313471367566, -16992.44655419281, 36407.98, 0.7412425490404134]"
534,"[-0.5613938972480202, -8896.970483586625, 15848.0, 0.9831765475195968, -0.3204828694127875, -4774.271763586624, 14897.119999999999, 1.1063837532670318]"
535,"[-0.6480809912360229, -12867.0, 19854.0, 0.8645318740489795, -0.41272445876172653, -7702.577520000001, 18662.760000000002, 1.0188710839391548]"
536,"[-0.807734120372959, -12321.98400628949, 15255.0, 0.8808197238855384, -0.6076141203729589, -9269.153406289488, 15254.999999999998, 0.9720538288715717]"
537,"[-0.8656558208129782, -18783.0, 21698.0, 0.6877317053473907, -0.8656558208129782, -18783.0, 21698.0, 0.6877317053473907]"
538,"[-0.8325708400201203, -34759.0, 41749.0, 0.2102875716123362, -0.6453457551225718, -26403.689132, 40914.02, 0.45998675535415806]"
539,"[-0.6296237074938706, -11813.0, 18762.0, 0.8960307546797224, -0.43825684438150064, -8058.123416, 18386.76, 1.00824556426472]"
540,"[-0.961363731088234, -23066.0, 23993.0, 0.5597338820632621, -0.8012517310882341, -19224.432783999997, 23992.999999999996, 0.6745394486398837]"
541,"[-0.6904916744870154, -15571.968243031171, 22552.0, 0.783693665512747, -0.4578209303053355, -9705.290963031171, 21198.88, 0.9590198204860023]"
542,"[-0.8859260394990404, -15245.901213738985, 17209.0, 0.7934382067208072, -0.8859260394990404, -15245.901213738985, 17209.0, 0.7934382067208072]"
543,"[-0.5488990761964299, -15805.0, 28794.0, 0.7767294914179336, -0.3875545291071443, -10043.320600000001, 25914.6, 0.9489177757188918]"
544,"[-0.66212087536331, -15490.98, 23396.0, 0.7861140061197038, -0.4714172197584795, -10808.691728, 22928.08, 0.9260445937463216]"
545,"[-0.836038871404119, -30283.0, 36222.0, 0.34405321649203724, -0.628468236126652, -22309.08892, 35497.56, 0.5823542347738946]"
546,"[-0.7259617273763213, -18475.0, 25449.0, 0.6969363118315167, -0.5161446197717564, -12872.65714, 24940.02, 0.8643628099336367]"
547,"[-0.8166141677971168, -35517.0, 43493.0, 0.18763467643387027, -0.6290756814256294, -26813.18084, 42623.14, 0.44774906044944174]"
548,"[-0.913231148696265, -20734.0, 22704.0, 0.6294259025859303, -0.913231148696265, -20734.0, 22704.0, 0.6294259025859303]"
549,"[-0.6624681205433821, -25456.0, 38426.0, 0.4883085265533234, -0.5243131745036763, -18535.477400000003, 35351.92, 0.6951289395322209]"
550,"[-1.0000867478240754, -34586.0, 34583.0, 0.2154576914881602, -1.0000867478240754, -34586.0, 34583.0, 0.2154576914881602]"
551,"[-0.6982346728360911, -27766.0, 39766.0, 0.4192739779223785, -0.553482969817879, -19808.8234, 35789.4, 0.657074884830481]"
552,"[-0.7636037742230039, -22579.0, 29569.0, 0.5742879189391367, -0.5749711981867385, -16661.296892, 28977.620000000003, 0.7511389851697513]"
553,"[-0.8727400050929462, -13709.0, 15708.0, 0.8393686316475701, -0.7526640050929463, -11822.846191999999, 15707.999999999998, 0.8957365003851537]"
554,"[-0.7449679415611343, -23354.0, 31349.0, 0.5511269772988846, -0.5355387158787085, -16452.83114, 30722.019999999997, 0.757369002093704]"
555,"[-0.5452789763373832, -14382.823558851156, 26377.0, 0.8192313566509526, -0.3178531003514409, -8048.650778851157, 25321.92, 1.0085286548404406]"
556,"[-0.7437819878211218, -26033.857137714906, 35002.0, 0.47103921630426787, -0.5751734569603283, -19729.576913714904, 34301.96, 0.6594431728873122]"
557,"[-0.3272410437565225, -9709.896250343536, 29672.0, 0.9588821910786754, -0.1324385872463776, -3772.529050343536, 28485.12, 1.1363209203895746]"
558,"[-1.0020507084265473, -10750.0, 10728.0, 0.927798601084352, -1.0020507084265473, -10750.0, 10728.0, 0.927798601084352]"
559,"[-0.9115551378066159, -30064.0, 32981.0, 0.3505980503232827, -0.9115551378066159, -30064.0, 32981.0, 0.3505980503232827]"
560,"[-0.8054871909609576, -28801.0, 35756.0, 0.3883429139253967, -0.6177093785315894, -21645.080208000003, 35040.880000000005, 0.6021981922284119]"
561,"[-0.6482949489858, -12856.985428286385, 19832.0, 0.8648311603857681, -0.41293079679340433, -7697.888948286386, 18642.079999999998, 1.0190112023079743]"
562,"[-0.8590375867847737, -17941.0, 20885.0, 0.7128949477488, -0.8590375867847737, -17941.0, 20885.0, 0.7128949477488]"
563,"[-0.6565867043418319, -13266.990947931054, 20206.0, 0.8525781101758696, -0.4337986503560748, -8414.722107931053, 19397.76, 0.9975885816933581]"
564,"[-0.9152303904326415, -20816.0, 22744.0, 0.6269753255349617, -0.9152303904326415, -20816.0, 22744.0, 0.6269753255349617]"
565,"[-0.4242761692650334, -9525.0, 22450.0, 0.9644078314189439, -0.22871854006636064, -5032.0366, 22001.0, 1.0986804289662842]"
566,"[-0.7097901174001948, -14571.991110226, 20530.0, 0.8135780681120853, -0.5201368544899947, -10464.841430225999, 20119.4, 0.9363205894620983]"
567,"[-0.8896209506342541, -7415.880244487142, 8336.0, 1.0274390566702163, -0.7695289506342541, -6414.793332487141, 8335.999999999998, 1.0573566251162192]"
568,"[-0.7246466522232539, -21072.0, 29079.0, 0.6193247435221817, -0.5046944293992229, -14088.96894, 27915.839999999997, 0.8280132272031205]"
569,"[-0.8771886559802713, -14228.0, 16220.0, 0.8238582720200981, -0.7170926559802714, -11631.24288, 16219.999999999998, 0.9014625818397486]"
570,"[-0.7775294530825964, -24353.0, 31321.0, 0.5212717763974499, -0.5687647480434658, -17457.99506, 30694.579999999998, 0.7273295919130497]"
571,"[-0.791078628314585, -30382.956877678265, 38407.0, 0.3410659966075881, -0.6030067635863111, -22696.487153678263, 37638.86, 0.5707768052490443]"
572,"[-0.43735356125793046, -9302.947601517439, 21271.0, 0.9710438864413087, -0.18852506516801112, -3769.509661517439, 19994.74, 1.136411155084272]"
573,"[-0.8233314780144715, -32543.0, 39526.0, 0.2765129221604634, -0.6155015081780321, -23841.74636, 38735.48, 0.5365506353902324]"
574,"[-0.8255803741327322, -28201.0, 34159.0, 0.40627396551784994, -0.6382901776864615, -21367.287096, 33475.82, 0.6105000632672455]"
575,"[-0.7964904226286122, -31228.0, 39207.0, 0.3158118102339234, -0.5881126761516451, -22596.971019999997, 38422.86, 0.5737508534611551]"
